REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2015/02/08 00:00:00",6884.61,29.19,TRADE
NSW1,"2015/02/08 00:30:00",6661.82,28.88,TRADE
NSW1,"2015/02/08 01:00:00",6499.36,27.73,TRADE
NSW1,"2015/02/08 01:30:00",6266.73,27.29,TRADE
NSW1,"2015/02/08 02:00:00",6101.36,26.57,TRADE
NSW1,"2015/02/08 02:30:00",5953.73,23.14,TRADE
NSW1,"2015/02/08 03:00:00",5876.41,24.9,TRADE
NSW1,"2015/02/08 03:30:00",5853.31,24.36,TRADE
NSW1,"2015/02/08 04:00:00",5849.48,23.66,TRADE
NSW1,"2015/02/08 04:30:00",5912.56,24.52,TRADE
NSW1,"2015/02/08 05:00:00",5914.55,21.81,TRADE
NSW1,"2015/02/08 05:30:00",6007.05,26.11,TRADE
NSW1,"2015/02/08 06:00:00",6085.92,19.35,TRADE
NSW1,"2015/02/08 06:30:00",6297.47,19.56,TRADE
NSW1,"2015/02/08 07:00:00",6495.41,22.2,TRADE
NSW1,"2015/02/08 07:30:00",6843.17,27.74,TRADE
NSW1,"2015/02/08 08:00:00",7067.88,25.51,TRADE
NSW1,"2015/02/08 08:30:00",7304.81,27.68,TRADE
NSW1,"2015/02/08 09:00:00",7449.15,27.63,TRADE
NSW1,"2015/02/08 09:30:00",7645.19,28.1,TRADE
NSW1,"2015/02/08 10:00:00",7672.79,27.99,TRADE
NSW1,"2015/02/08 10:30:00",7791.33,28.04,TRADE
NSW1,"2015/02/08 11:00:00",7946.95,28.28,TRADE
NSW1,"2015/02/08 11:30:00",8125.02,29.59,TRADE
NSW1,"2015/02/08 12:00:00",8304.13,31.52,TRADE
NSW1,"2015/02/08 12:30:00",8524.14,30.78,TRADE
NSW1,"2015/02/08 13:00:00",8686.63,31.74,TRADE
NSW1,"2015/02/08 13:30:00",8887.08,32.35,TRADE
NSW1,"2015/02/08 14:00:00",9130.12,32.58,TRADE
NSW1,"2015/02/08 14:30:00",9350.11,33.33,TRADE
NSW1,"2015/02/08 15:00:00",9538.89,34.53,TRADE
NSW1,"2015/02/08 15:30:00",9741.53,35.27,TRADE
NSW1,"2015/02/08 16:00:00",9895.41,37.08,TRADE
NSW1,"2015/02/08 16:30:00",9893.66,37.55,TRADE
NSW1,"2015/02/08 17:00:00",10022.96,41.94,TRADE
NSW1,"2015/02/08 17:30:00",10062.66,42.91,TRADE
NSW1,"2015/02/08 18:00:00",9935.91,40.12,TRADE
NSW1,"2015/02/08 18:30:00",9720.59,36.44,TRADE
NSW1,"2015/02/08 19:00:00",9455.8,34.35,TRADE
NSW1,"2015/02/08 19:30:00",9476.82,34.39,TRADE
NSW1,"2015/02/08 20:00:00",9339.68,33.17,TRADE
NSW1,"2015/02/08 20:30:00",9135.71,32.17,TRADE
NSW1,"2015/02/08 21:00:00",8756.13,29.16,TRADE
NSW1,"2015/02/08 21:30:00",8497.63,29.03,TRADE
NSW1,"2015/02/08 22:00:00",8059.55,28.09,TRADE
NSW1,"2015/02/08 22:30:00",7791.44,29.18,TRADE
NSW1,"2015/02/08 23:00:00",7467.86,27.8,TRADE
NSW1,"2015/02/08 23:30:00",7211.93,28.01,TRADE
NSW1,"2015/02/09 00:00:00",7102.75,27.3,TRADE
NSW1,"2015/02/09 00:30:00",6905.18,28.15,TRADE
NSW1,"2015/02/09 01:00:00",6708.75,24.28,TRADE
NSW1,"2015/02/09 01:30:00",6392.52,18.96,TRADE
NSW1,"2015/02/09 02:00:00",6211.76,18.96,TRADE
NSW1,"2015/02/09 02:30:00",6180.87,18.96,TRADE
NSW1,"2015/02/09 03:00:00",6130.21,18.96,TRADE
NSW1,"2015/02/09 03:30:00",6151.28,18.92,TRADE
NSW1,"2015/02/09 04:00:00",6227.3,18.96,TRADE
NSW1,"2015/02/09 04:30:00",6474.09,19.7,TRADE
NSW1,"2015/02/09 05:00:00",6697.9,23.91,TRADE
NSW1,"2015/02/09 05:30:00",7279.51,28.03,TRADE
NSW1,"2015/02/09 06:00:00",7727.65,26.03,TRADE
NSW1,"2015/02/09 06:30:00",8158.64,28.23,TRADE
NSW1,"2015/02/09 07:00:00",8579.71,29.15,TRADE
NSW1,"2015/02/09 07:30:00",8791.7,28.29,TRADE
NSW1,"2015/02/09 08:00:00",8981.47,29.85,TRADE
NSW1,"2015/02/09 08:30:00",9135.96,31.52,TRADE
NSW1,"2015/02/09 09:00:00",9281.18,34.44,TRADE
NSW1,"2015/02/09 09:30:00",9394.99,35.72,TRADE
NSW1,"2015/02/09 10:00:00",9408.38,34.92,TRADE
NSW1,"2015/02/09 10:30:00",9415.56,35.06,TRADE
NSW1,"2015/02/09 11:00:00",9386.9,34.42,TRADE
NSW1,"2015/02/09 11:30:00",9422.06,34.88,TRADE
NSW1,"2015/02/09 12:00:00",9382.45,34.96,TRADE
NSW1,"2015/02/09 12:30:00",9341.34,34.68,TRADE
NSW1,"2015/02/09 13:00:00",9387.74,34.36,TRADE
NSW1,"2015/02/09 13:30:00",9385.67,34.85,TRADE
NSW1,"2015/02/09 14:00:00",9466.24,34.97,TRADE
NSW1,"2015/02/09 14:30:00",9456.95,35.28,TRADE
NSW1,"2015/02/09 15:00:00",9541.59,35.6,TRADE
NSW1,"2015/02/09 15:30:00",9594.79,37.03,TRADE
NSW1,"2015/02/09 16:00:00",9577.85,39.49,TRADE
NSW1,"2015/02/09 16:30:00",9596.05,38.43,TRADE
NSW1,"2015/02/09 17:00:00",9539.62,39.11,TRADE
NSW1,"2015/02/09 17:30:00",9339.83,35.01,TRADE
NSW1,"2015/02/09 18:00:00",9244.73,34.96,TRADE
NSW1,"2015/02/09 18:30:00",9024.21,33.15,TRADE
NSW1,"2015/02/09 19:00:00",8959.04,34.84,TRADE
NSW1,"2015/02/09 19:30:00",8911.7,39.24,TRADE
NSW1,"2015/02/09 20:00:00",8843.12,34.88,TRADE
NSW1,"2015/02/09 20:30:00",8610.49,34.08,TRADE
NSW1,"2015/02/09 21:00:00",8305.85,30.67,TRADE
NSW1,"2015/02/09 21:30:00",8219.16,30.37,TRADE
NSW1,"2015/02/09 22:00:00",7973.73,28.01,TRADE
NSW1,"2015/02/09 22:30:00",7861.92,28.38,TRADE
NSW1,"2015/02/09 23:00:00",7633.51,28.2,TRADE
NSW1,"2015/02/09 23:30:00",7474.7,28.25,TRADE
NSW1,"2015/02/10 00:00:00",7299.36,28,TRADE
NSW1,"2015/02/10 00:30:00",7113.98,28.01,TRADE
NSW1,"2015/02/10 01:00:00",6916.23,27.77,TRADE
NSW1,"2015/02/10 01:30:00",6625.64,25.69,TRADE
NSW1,"2015/02/10 02:00:00",6448.81,23.58,TRADE
NSW1,"2015/02/10 02:30:00",6276.99,21.69,TRADE
NSW1,"2015/02/10 03:00:00",6220.52,22.8,TRADE
NSW1,"2015/02/10 03:30:00",6271.01,25.79,TRADE
NSW1,"2015/02/10 04:00:00",6255.4,19.03,TRADE
NSW1,"2015/02/10 04:30:00",6505.01,24.57,TRADE
NSW1,"2015/02/10 05:00:00",6698.71,26.64,TRADE
NSW1,"2015/02/10 05:30:00",7241.33,32.37,TRADE
NSW1,"2015/02/10 06:00:00",7796.72,30.73,TRADE
NSW1,"2015/02/10 06:30:00",8268.97,33.21,TRADE
NSW1,"2015/02/10 07:00:00",8615.39,38.49,TRADE
NSW1,"2015/02/10 07:30:00",8821.71,35.33,TRADE
NSW1,"2015/02/10 08:00:00",8987.76,35.17,TRADE
NSW1,"2015/02/10 08:30:00",9164.51,35.39,TRADE
NSW1,"2015/02/10 09:00:00",9272.98,36.18,TRADE
NSW1,"2015/02/10 09:30:00",9357.03,36.72,TRADE
NSW1,"2015/02/10 10:00:00",9432.4,36.33,TRADE
NSW1,"2015/02/10 10:30:00",9445.62,37.08,TRADE
NSW1,"2015/02/10 11:00:00",9582.23,40.92,TRADE
NSW1,"2015/02/10 11:30:00",9632.41,37.42,TRADE
NSW1,"2015/02/10 12:00:00",9669.25,40.12,TRADE
NSW1,"2015/02/10 12:30:00",9762.74,41.01,TRADE
NSW1,"2015/02/10 13:00:00",9882.36,41.58,TRADE
NSW1,"2015/02/10 13:30:00",9931.7,43.23,TRADE
NSW1,"2015/02/10 14:00:00",10003.62,43.01,TRADE
NSW1,"2015/02/10 14:30:00",10055.93,41.58,TRADE
NSW1,"2015/02/10 15:00:00",10200.99,46.93,TRADE
NSW1,"2015/02/10 15:30:00",10340.67,47.98,TRADE
NSW1,"2015/02/10 16:00:00",10403.79,54.58,TRADE
NSW1,"2015/02/10 16:30:00",10334.61,49.2,TRADE
NSW1,"2015/02/10 17:00:00",10256.69,49.71,TRADE
NSW1,"2015/02/10 17:30:00",9991.86,42.51,TRADE
NSW1,"2015/02/10 18:00:00",9862.99,41.31,TRADE
NSW1,"2015/02/10 18:30:00",9519.32,39.17,TRADE
NSW1,"2015/02/10 19:00:00",9372.15,39.94,TRADE
NSW1,"2015/02/10 19:30:00",9418.09,42.68,TRADE
NSW1,"2015/02/10 20:00:00",9304.38,42.45,TRADE
NSW1,"2015/02/10 20:30:00",9095.85,41.49,TRADE
NSW1,"2015/02/10 21:00:00",8820.84,36.91,TRADE
NSW1,"2015/02/10 21:30:00",8662.32,35.13,TRADE
NSW1,"2015/02/10 22:00:00",8357.44,31.77,TRADE
NSW1,"2015/02/10 22:30:00",8145.89,35.11,TRADE
NSW1,"2015/02/10 23:00:00",7980.93,33.43,TRADE
NSW1,"2015/02/10 23:30:00",7683.59,34.26,TRADE
NSW1,"2015/02/11 00:00:00",7524.92,33.43,TRADE
NSW1,"2015/02/11 00:30:00",7269.19,27.97,TRADE
NSW1,"2015/02/11 01:00:00",7036.28,28.04,TRADE
NSW1,"2015/02/11 01:30:00",6693.92,27.85,TRADE
NSW1,"2015/02/11 02:00:00",6455.66,27.86,TRADE
NSW1,"2015/02/11 02:30:00",6330.1,24.29,TRADE
NSW1,"2015/02/11 03:00:00",6242.96,23.32,TRADE
NSW1,"2015/02/11 03:30:00",6264.78,24.23,TRADE
NSW1,"2015/02/11 04:00:00",6314.92,25.42,TRADE
NSW1,"2015/02/11 04:30:00",6599.6,28.03,TRADE
NSW1,"2015/02/11 05:00:00",6866.38,32.59,TRADE
NSW1,"2015/02/11 05:30:00",7383.94,37.76,TRADE
NSW1,"2015/02/11 06:00:00",7870.55,31.86,TRADE
NSW1,"2015/02/11 06:30:00",8330.74,38.21,TRADE
NSW1,"2015/02/11 07:00:00",8687.7,39.77,TRADE
NSW1,"2015/02/11 07:30:00",8919.19,41.23,TRADE
NSW1,"2015/02/11 08:00:00",9096.96,41.9,TRADE
NSW1,"2015/02/11 08:30:00",9291.54,42.3,TRADE
NSW1,"2015/02/11 09:00:00",9440.35,41.86,TRADE
NSW1,"2015/02/11 09:30:00",9575.4,41.7,TRADE
NSW1,"2015/02/11 10:00:00",9600.81,41.73,TRADE
NSW1,"2015/02/11 10:30:00",9638.87,41.79,TRADE
NSW1,"2015/02/11 11:00:00",9711.89,41.89,TRADE
NSW1,"2015/02/11 11:30:00",9682.15,42.21,TRADE
NSW1,"2015/02/11 12:00:00",9748.45,42.14,TRADE
NSW1,"2015/02/11 12:30:00",9849.67,43.32,TRADE
NSW1,"2015/02/11 13:00:00",9917.52,42.29,TRADE
NSW1,"2015/02/11 13:30:00",10023.38,45,TRADE
NSW1,"2015/02/11 14:00:00",10090.53,43.8,TRADE
NSW1,"2015/02/11 14:30:00",10135.51,46.85,TRADE
NSW1,"2015/02/11 15:00:00",10301.92,53.79,TRADE
NSW1,"2015/02/11 15:30:00",10479.6,215.52,TRADE
NSW1,"2015/02/11 16:00:00",10519.23,299.77,TRADE
NSW1,"2015/02/11 16:30:00",10441.35,106.07,TRADE
NSW1,"2015/02/11 17:00:00",10422.61,155.07,TRADE
NSW1,"2015/02/11 17:30:00",10135.29,131.77,TRADE
NSW1,"2015/02/11 18:00:00",9949.26,56.99,TRADE
NSW1,"2015/02/11 18:30:00",9585.38,35.45,TRADE
NSW1,"2015/02/11 19:00:00",9456,34.96,TRADE
NSW1,"2015/02/11 19:30:00",9431.27,35.69,TRADE
NSW1,"2015/02/11 20:00:00",9294.25,37.24,TRADE
NSW1,"2015/02/11 20:30:00",9029.76,34.95,TRADE
NSW1,"2015/02/11 21:00:00",8715.48,33.06,TRADE
NSW1,"2015/02/11 21:30:00",8558.26,31.42,TRADE
NSW1,"2015/02/11 22:00:00",8231.01,24.79,TRADE
NSW1,"2015/02/11 22:30:00",7996.1,31.71,TRADE
NSW1,"2015/02/11 23:00:00",7790.81,29.62,TRADE
NSW1,"2015/02/11 23:30:00",7605.79,30.39,TRADE
NSW1,"2015/02/12 00:00:00",7445.5,31.48,TRADE
NSW1,"2015/02/12 00:30:00",7199.63,27.99,TRADE
NSW1,"2015/02/12 01:00:00",6951.83,27.43,TRADE
NSW1,"2015/02/12 01:30:00",6631.22,25.09,TRADE
NSW1,"2015/02/12 02:00:00",6449.79,23.65,TRADE
NSW1,"2015/02/12 02:30:00",6329.75,23.78,TRADE
NSW1,"2015/02/12 03:00:00",6271.17,24.37,TRADE
NSW1,"2015/02/12 03:30:00",6274.32,24.41,TRADE
NSW1,"2015/02/12 04:00:00",6340.42,25.43,TRADE
NSW1,"2015/02/12 04:30:00",6552.17,27.47,TRADE
NSW1,"2015/02/12 05:00:00",6790.53,31.16,TRADE
NSW1,"2015/02/12 05:30:00",7338.88,40.56,TRADE
NSW1,"2015/02/12 06:00:00",7785.93,37.09,TRADE
NSW1,"2015/02/12 06:30:00",8241.51,38.08,TRADE
NSW1,"2015/02/12 07:00:00",8586.34,41.24,TRADE
NSW1,"2015/02/12 07:30:00",8804.81,35.11,TRADE
NSW1,"2015/02/12 08:00:00",8948.53,34.85,TRADE
NSW1,"2015/02/12 08:30:00",9179.46,35.06,TRADE
NSW1,"2015/02/12 09:00:00",9304.92,35.34,TRADE
NSW1,"2015/02/12 09:30:00",9361.57,34.96,TRADE
NSW1,"2015/02/12 10:00:00",9461.02,35.31,TRADE
NSW1,"2015/02/12 10:30:00",9538.78,37.99,TRADE
NSW1,"2015/02/12 11:00:00",9627.81,41.73,TRADE
NSW1,"2015/02/12 11:30:00",9644.43,41.86,TRADE
NSW1,"2015/02/12 12:00:00",9720.02,41.82,TRADE
NSW1,"2015/02/12 12:30:00",9729.93,41.89,TRADE
NSW1,"2015/02/12 13:00:00",9876.29,41.84,TRADE
NSW1,"2015/02/12 13:30:00",9946.64,39.62,TRADE
NSW1,"2015/02/12 14:00:00",9980.21,35.19,TRADE
NSW1,"2015/02/12 14:30:00",9965.88,34.49,TRADE
NSW1,"2015/02/12 15:00:00",10103.5,34.69,TRADE
NSW1,"2015/02/12 15:30:00",10150.83,35.5,TRADE
NSW1,"2015/02/12 16:00:00",10124.46,34.99,TRADE
NSW1,"2015/02/12 16:30:00",10038.19,33.53,TRADE
NSW1,"2015/02/12 17:00:00",10016.21,35.28,TRADE
NSW1,"2015/02/12 17:30:00",9751.17,33.07,TRADE
NSW1,"2015/02/12 18:00:00",9559.85,31.53,TRADE
NSW1,"2015/02/12 18:30:00",9358.57,32.01,TRADE
NSW1,"2015/02/12 19:00:00",9223.44,33.51,TRADE
NSW1,"2015/02/12 19:30:00",9276.08,35.16,TRADE
NSW1,"2015/02/12 20:00:00",9149.95,34.61,TRADE
NSW1,"2015/02/12 20:30:00",8891.64,35.46,TRADE
NSW1,"2015/02/12 21:00:00",8548.92,32.61,TRADE
NSW1,"2015/02/12 21:30:00",8393.92,30.47,TRADE
NSW1,"2015/02/12 22:00:00",8056.78,28.06,TRADE
NSW1,"2015/02/12 22:30:00",7914.63,29.46,TRADE
NSW1,"2015/02/12 23:00:00",7723.41,28.5,TRADE
NSW1,"2015/02/12 23:30:00",7567.73,28.26,TRADE
NSW1,"2015/02/13 00:00:00",7376.61,27.97,TRADE
NSW1,"2015/02/13 00:30:00",7194.68,26.73,TRADE
NSW1,"2015/02/13 01:00:00",6935.31,25,TRADE
NSW1,"2015/02/13 01:30:00",6606.09,22.22,TRADE
NSW1,"2015/02/13 02:00:00",6306.45,18.96,TRADE
NSW1,"2015/02/13 02:30:00",6200.45,18.52,TRADE
NSW1,"2015/02/13 03:00:00",6206.57,18.96,TRADE
NSW1,"2015/02/13 03:30:00",6141.77,18.96,TRADE
NSW1,"2015/02/13 04:00:00",6233.13,18.96,TRADE
NSW1,"2015/02/13 04:30:00",6449.63,22.07,TRADE
NSW1,"2015/02/13 05:00:00",6726.13,26.68,TRADE
NSW1,"2015/02/13 05:30:00",7234.48,31.85,TRADE
NSW1,"2015/02/13 06:00:00",7760.58,28,TRADE
NSW1,"2015/02/13 06:30:00",8185.75,31.04,TRADE
NSW1,"2015/02/13 07:00:00",8539.6,34.26,TRADE
NSW1,"2015/02/13 07:30:00",8804.13,33.65,TRADE
NSW1,"2015/02/13 08:00:00",8912.52,34.2,TRADE
NSW1,"2015/02/13 08:30:00",9095.81,36.21,TRADE
NSW1,"2015/02/13 09:00:00",9191.6,35.18,TRADE
NSW1,"2015/02/13 09:30:00",9268.18,36.94,TRADE
NSW1,"2015/02/13 10:00:00",9353.94,34.83,TRADE
NSW1,"2015/02/13 10:30:00",9387.43,117.79,TRADE
NSW1,"2015/02/13 11:00:00",9410.47,35.26,TRADE
NSW1,"2015/02/13 11:30:00",9379.7,34.88,TRADE
NSW1,"2015/02/13 12:00:00",9401.06,35.14,TRADE
NSW1,"2015/02/13 12:30:00",9428.67,38.21,TRADE
NSW1,"2015/02/13 13:00:00",9371.87,39.76,TRADE
NSW1,"2015/02/13 13:30:00",9347.19,37.2,TRADE
NSW1,"2015/02/13 14:00:00",9324.15,39.72,TRADE
NSW1,"2015/02/13 14:30:00",9240.59,35.61,TRADE
NSW1,"2015/02/13 15:00:00",9219.73,35.9,TRADE
NSW1,"2015/02/13 15:30:00",9246.32,35.65,TRADE
NSW1,"2015/02/13 16:00:00",9280.84,36.78,TRADE
NSW1,"2015/02/13 16:30:00",9138.53,33.03,TRADE
NSW1,"2015/02/13 17:00:00",9057.47,32.87,TRADE
NSW1,"2015/02/13 17:30:00",8843.97,29.57,TRADE
NSW1,"2015/02/13 18:00:00",8705.34,29.23,TRADE
NSW1,"2015/02/13 18:30:00",8547.26,28.02,TRADE
NSW1,"2015/02/13 19:00:00",8528.66,35.87,TRADE
NSW1,"2015/02/13 19:30:00",8622.69,31.79,TRADE
NSW1,"2015/02/13 20:00:00",8530.06,29.39,TRADE
NSW1,"2015/02/13 20:30:00",8335.98,28.08,TRADE
NSW1,"2015/02/13 21:00:00",8104.12,27.96,TRADE
NSW1,"2015/02/13 21:30:00",8137.86,28.66,TRADE
NSW1,"2015/02/13 22:00:00",7919.73,27.16,TRADE
NSW1,"2015/02/13 22:30:00",7800.99,26.63,TRADE
NSW1,"2015/02/13 23:00:00",7669.5,26.12,TRADE
NSW1,"2015/02/13 23:30:00",7443.52,25.21,TRADE
NSW1,"2015/02/14 00:00:00",7312.45,23.78,TRADE
NSW1,"2015/02/14 00:30:00",7097.79,23.71,TRADE
NSW1,"2015/02/14 01:00:00",6848.44,24.49,TRADE
NSW1,"2015/02/14 01:30:00",6531.45,22.46,TRADE
NSW1,"2015/02/14 02:00:00",6231.69,18.96,TRADE
NSW1,"2015/02/14 02:30:00",6099.01,18.15,TRADE
NSW1,"2015/02/14 03:00:00",6039.53,18.18,TRADE
NSW1,"2015/02/14 03:30:00",6014.47,17.33,TRADE
NSW1,"2015/02/14 04:00:00",6025,17.38,TRADE
NSW1,"2015/02/14 04:30:00",6122.85,18.72,TRADE
NSW1,"2015/02/14 05:00:00",6175.7,18.96,TRADE
NSW1,"2015/02/14 05:30:00",6391.17,18.96,TRADE
NSW1,"2015/02/14 06:00:00",6530.96,18.96,TRADE
NSW1,"2015/02/14 06:30:00",6791.1,21.96,TRADE
NSW1,"2015/02/14 07:00:00",7100.48,25.28,TRADE
NSW1,"2015/02/14 07:30:00",7484.18,27.96,TRADE
NSW1,"2015/02/14 08:00:00",7745.07,27.97,TRADE
NSW1,"2015/02/14 08:30:00",8028.87,28.62,TRADE
NSW1,"2015/02/14 09:00:00",8101.88,30.66,TRADE
NSW1,"2015/02/14 09:30:00",8196.04,32.62,TRADE
NSW1,"2015/02/14 10:00:00",8178.11,28.84,TRADE
NSW1,"2015/02/14 10:30:00",8268.03,30.35,TRADE
NSW1,"2015/02/14 11:00:00",8270.29,31.44,TRADE
NSW1,"2015/02/14 11:30:00",8167.24,29.01,TRADE
NSW1,"2015/02/14 12:00:00",8110.94,28.56,TRADE
NSW1,"2015/02/14 12:30:00",8107.1,28.56,TRADE
NSW1,"2015/02/14 13:00:00",8129.39,28.08,TRADE
NSW1,"2015/02/14 13:30:00",8167.43,32.91,TRADE
NSW1,"2015/02/14 14:00:00",8263,32.26,TRADE
NSW1,"2015/02/14 14:30:00",8345.98,32.14,TRADE
NSW1,"2015/02/14 15:00:00",8420.87,32.57,TRADE
NSW1,"2015/02/14 15:30:00",8456.48,30.43,TRADE
NSW1,"2015/02/14 16:00:00",8481.55,34.18,TRADE
NSW1,"2015/02/14 16:30:00",8427.7,32.1,TRADE
NSW1,"2015/02/14 17:00:00",8405.61,32.12,TRADE
NSW1,"2015/02/14 17:30:00",8350.08,29.99,TRADE
NSW1,"2015/02/14 18:00:00",8249.76,29.29,TRADE
NSW1,"2015/02/14 18:30:00",8110.73,28.07,TRADE
NSW1,"2015/02/14 19:00:00",8120.79,32.42,TRADE
NSW1,"2015/02/14 19:30:00",8094.46,30.4,TRADE
NSW1,"2015/02/14 20:00:00",8000.28,29.11,TRADE
NSW1,"2015/02/14 20:30:00",7897.09,28.06,TRADE
NSW1,"2015/02/14 21:00:00",7736.03,28,TRADE
NSW1,"2015/02/14 21:30:00",7707.34,28.03,TRADE
NSW1,"2015/02/14 22:00:00",7576.97,28.03,TRADE
NSW1,"2015/02/14 22:30:00",7492.79,28.24,TRADE
NSW1,"2015/02/14 23:00:00",7296.5,27.57,TRADE
