REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2015/02/21 23:30:00",7178.9,33.07,TRADE
NSW1,"2015/02/22 00:00:00",7015.62,31.63,TRADE
NSW1,"2015/02/22 00:30:00",6820.21,31.7,TRADE
NSW1,"2015/02/22 01:00:00",6647.65,29.82,TRADE
NSW1,"2015/02/22 01:30:00",6352.24,28.17,TRADE
NSW1,"2015/02/22 02:00:00",6178.34,27.99,TRADE
NSW1,"2015/02/22 02:30:00",6028.35,27.83,TRADE
NSW1,"2015/02/22 03:00:00",5962.97,27.72,TRADE
NSW1,"2015/02/22 03:30:00",5936.2,27.71,TRADE
NSW1,"2015/02/22 04:00:00",5905.78,27.91,TRADE
NSW1,"2015/02/22 04:30:00",6011.19,28.95,TRADE
NSW1,"2015/02/22 05:00:00",6025.87,28.01,TRADE
NSW1,"2015/02/22 05:30:00",6162.73,31.87,TRADE
NSW1,"2015/02/22 06:00:00",6230.94,27.79,TRADE
NSW1,"2015/02/22 06:30:00",6422.34,27.66,TRADE
NSW1,"2015/02/22 07:00:00",6705.29,28.54,TRADE
NSW1,"2015/02/22 07:30:00",7031.09,28,TRADE
NSW1,"2015/02/22 08:00:00",7325.1,28.38,TRADE
NSW1,"2015/02/22 08:30:00",7579.34,30.71,TRADE
NSW1,"2015/02/22 09:00:00",7802.62,32.47,TRADE
NSW1,"2015/02/22 09:30:00",7941.72,33.99,TRADE
NSW1,"2015/02/22 10:00:00",7953.87,33.19,TRADE
NSW1,"2015/02/22 10:30:00",8028.49,33.96,TRADE
NSW1,"2015/02/22 11:00:00",8060.75,36,TRADE
NSW1,"2015/02/22 11:30:00",8061.96,36.33,TRADE
NSW1,"2015/02/22 12:00:00",8081.35,36.3,TRADE
NSW1,"2015/02/22 12:30:00",8101.35,35.55,TRADE
NSW1,"2015/02/22 13:00:00",8060.05,37.64,TRADE
NSW1,"2015/02/22 13:30:00",8101.98,37.47,TRADE
NSW1,"2015/02/22 14:00:00",8166.2,37.36,TRADE
NSW1,"2015/02/22 14:30:00",8231.28,35.02,TRADE
NSW1,"2015/02/22 15:00:00",8299.1,34.94,TRADE
NSW1,"2015/02/22 15:30:00",8376.13,35.11,TRADE
NSW1,"2015/02/22 16:00:00",8480.76,37.02,TRADE
NSW1,"2015/02/22 16:30:00",8551.51,35.87,TRADE
NSW1,"2015/02/22 17:00:00",8700.4,38.72,TRADE
NSW1,"2015/02/22 17:30:00",8668.08,39.49,TRADE
NSW1,"2015/02/22 18:00:00",8638.45,36.4,TRADE
NSW1,"2015/02/22 18:30:00",8539.01,38.6,TRADE
NSW1,"2015/02/22 19:00:00",8470.2,37.06,TRADE
NSW1,"2015/02/22 19:30:00",8589.89,38.9,TRADE
NSW1,"2015/02/22 20:00:00",8467.54,34.96,TRADE
NSW1,"2015/02/22 20:30:00",8253.76,34.89,TRADE
NSW1,"2015/02/22 21:00:00",8035.68,34.12,TRADE
NSW1,"2015/02/22 21:30:00",7783.51,33.14,TRADE
NSW1,"2015/02/22 22:00:00",7627.07,30.18,TRADE
NSW1,"2015/02/22 22:30:00",7505.04,30.67,TRADE
NSW1,"2015/02/22 23:00:00",7276.05,27.99,TRADE
NSW1,"2015/02/22 23:30:00",7024.36,27.82,TRADE
NSW1,"2015/02/23 00:00:00",6878.95,19.95,TRADE
NSW1,"2015/02/23 00:30:00",6735.62,27.87,TRADE
NSW1,"2015/02/23 01:00:00",6579.77,28.04,TRADE
NSW1,"2015/02/23 01:30:00",6386.6,19,TRADE
NSW1,"2015/02/23 02:00:00",6210.79,18.96,TRADE
NSW1,"2015/02/23 02:30:00",6160.29,17.91,TRADE
NSW1,"2015/02/23 03:00:00",6106,19.08,TRADE
NSW1,"2015/02/23 03:30:00",6113.01,18.15,TRADE
NSW1,"2015/02/23 04:00:00",6172.74,18.96,TRADE
NSW1,"2015/02/23 04:30:00",6420.92,19.17,TRADE
NSW1,"2015/02/23 05:00:00",6684.9,26.57,TRADE
NSW1,"2015/02/23 05:30:00",7324.44,33.77,TRADE
NSW1,"2015/02/23 06:00:00",7856.56,29.52,TRADE
NSW1,"2015/02/23 06:30:00",8349.48,33.27,TRADE
NSW1,"2015/02/23 07:00:00",8754.86,36.58,TRADE
NSW1,"2015/02/23 07:30:00",8885.57,38.21,TRADE
NSW1,"2015/02/23 08:00:00",9034.68,39.29,TRADE
NSW1,"2015/02/23 08:30:00",9179.53,44.63,TRADE
NSW1,"2015/02/23 09:00:00",9284.26,37.08,TRADE
NSW1,"2015/02/23 09:30:00",9343.68,41.48,TRADE
NSW1,"2015/02/23 10:00:00",9406.97,40.67,TRADE
NSW1,"2015/02/23 10:30:00",9419.78,35.84,TRADE
NSW1,"2015/02/23 11:00:00",9443.71,34.81,TRADE
NSW1,"2015/02/23 11:30:00",9493.68,34.67,TRADE
NSW1,"2015/02/23 12:00:00",9562.48,36.19,TRADE
NSW1,"2015/02/23 12:30:00",9653.78,39.09,TRADE
NSW1,"2015/02/23 13:00:00",9687.17,36.54,TRADE
NSW1,"2015/02/23 13:30:00",9665.54,35.47,TRADE
NSW1,"2015/02/23 14:00:00",9678.52,35.16,TRADE
NSW1,"2015/02/23 14:30:00",9731.63,34.44,TRADE
NSW1,"2015/02/23 15:00:00",9933.29,39.1,TRADE
NSW1,"2015/02/23 15:30:00",10026.66,41.1,TRADE
NSW1,"2015/02/23 16:00:00",10110.71,42.24,TRADE
NSW1,"2015/02/23 16:30:00",10063.82,43.8,TRADE
NSW1,"2015/02/23 17:00:00",10016.26,47.96,TRADE
NSW1,"2015/02/23 17:30:00",9819.02,39.33,TRADE
NSW1,"2015/02/23 18:00:00",9695.89,38.3,TRADE
NSW1,"2015/02/23 18:30:00",9460.5,34.27,TRADE
NSW1,"2015/02/23 19:00:00",9315.24,35.05,TRADE
NSW1,"2015/02/23 19:30:00",9333.43,38.06,TRADE
NSW1,"2015/02/23 20:00:00",9118.94,37.62,TRADE
NSW1,"2015/02/23 20:30:00",8832.57,33.93,TRADE
NSW1,"2015/02/23 21:00:00",8415.79,30.54,TRADE
NSW1,"2015/02/23 21:30:00",8211.16,29.88,TRADE
NSW1,"2015/02/23 22:00:00",7911.38,27.71,TRADE
NSW1,"2015/02/23 22:30:00",7785.71,29.36,TRADE
NSW1,"2015/02/23 23:00:00",7520.98,27.95,TRADE
NSW1,"2015/02/23 23:30:00",7352.46,28.08,TRADE
NSW1,"2015/02/24 00:00:00",7167.61,28.07,TRADE
NSW1,"2015/02/24 00:30:00",7014.43,28.03,TRADE
NSW1,"2015/02/24 01:00:00",6872.63,27.18,TRADE
NSW1,"2015/02/24 01:30:00",6584.69,20.46,TRADE
NSW1,"2015/02/24 02:00:00",6368.55,19.21,TRADE
NSW1,"2015/02/24 02:30:00",6256.12,26.28,TRADE
NSW1,"2015/02/24 03:00:00",6144.38,27.73,TRADE
NSW1,"2015/02/24 03:30:00",6169.09,27.54,TRADE
NSW1,"2015/02/24 04:00:00",6251.95,27.96,TRADE
NSW1,"2015/02/24 04:30:00",6430.06,27.72,TRADE
NSW1,"2015/02/24 05:00:00",6729.2,29.33,TRADE
NSW1,"2015/02/24 05:30:00",7283.43,42.09,TRADE
NSW1,"2015/02/24 06:00:00",7797.09,28.38,TRADE
NSW1,"2015/02/24 06:30:00",8241.38,34.18,TRADE
NSW1,"2015/02/24 07:00:00",8543.76,34.96,TRADE
NSW1,"2015/02/24 07:30:00",8744.46,34.21,TRADE
NSW1,"2015/02/24 08:00:00",8860.42,34.88,TRADE
NSW1,"2015/02/24 08:30:00",8982.52,33.86,TRADE
NSW1,"2015/02/24 09:00:00",9176.7,34.66,TRADE
NSW1,"2015/02/24 09:30:00",9221.1,34.94,TRADE
NSW1,"2015/02/24 10:00:00",9284.38,34.96,TRADE
NSW1,"2015/02/24 10:30:00",9268.96,32.83,TRADE
NSW1,"2015/02/24 11:00:00",9261.68,33.8,TRADE
NSW1,"2015/02/24 11:30:00",9182.06,33.04,TRADE
NSW1,"2015/02/24 12:00:00",9178.23,33.03,TRADE
NSW1,"2015/02/24 12:30:00",9188.74,33.65,TRADE
NSW1,"2015/02/24 13:00:00",9181.78,33.85,TRADE
NSW1,"2015/02/24 13:30:00",9182.4,31.57,TRADE
NSW1,"2015/02/24 14:00:00",9215.2,33.74,TRADE
NSW1,"2015/02/24 14:30:00",9217.47,32.75,TRADE
NSW1,"2015/02/24 15:00:00",9261.84,33.4,TRADE
NSW1,"2015/02/24 15:30:00",9232.5,34.1,TRADE
NSW1,"2015/02/24 16:00:00",9240.59,34.95,TRADE
NSW1,"2015/02/24 16:30:00",9149.29,34.46,TRADE
NSW1,"2015/02/24 17:00:00",9147.41,34.96,TRADE
NSW1,"2015/02/24 17:30:00",8864.27,33.66,TRADE
NSW1,"2015/02/24 18:00:00",8837.85,33.88,TRADE
NSW1,"2015/02/24 18:30:00",8639.13,28.02,TRADE
NSW1,"2015/02/24 19:00:00",8612.57,30.26,TRADE
NSW1,"2015/02/24 19:30:00",8604.51,30.76,TRADE
NSW1,"2015/02/24 20:00:00",8423.76,32.47,TRADE
NSW1,"2015/02/24 20:30:00",8189.09,28.05,TRADE
NSW1,"2015/02/24 21:00:00",7953.15,27.37,TRADE
NSW1,"2015/02/24 21:30:00",7848.8,27.08,TRADE
NSW1,"2015/02/24 22:00:00",7650.33,23.78,TRADE
NSW1,"2015/02/24 22:30:00",7484.91,25.67,TRADE
NSW1,"2015/02/24 23:00:00",7339.07,25.25,TRADE
NSW1,"2015/02/24 23:30:00",7150.12,24.46,TRADE
NSW1,"2015/02/25 00:00:00",6998.62,24.08,TRADE
NSW1,"2015/02/25 00:30:00",6845.43,29,TRADE
NSW1,"2015/02/25 01:00:00",6613.52,21.44,TRADE
NSW1,"2015/02/25 01:30:00",6252.38,18.96,TRADE
NSW1,"2015/02/25 02:00:00",5996.23,18.96,TRADE
NSW1,"2015/02/25 02:30:00",5881.86,18.99,TRADE
NSW1,"2015/02/25 03:00:00",5804.05,18.78,TRADE
NSW1,"2015/02/25 03:30:00",5810.77,18.96,TRADE
NSW1,"2015/02/25 04:00:00",5913.94,18.96,TRADE
NSW1,"2015/02/25 04:30:00",6154.93,25.72,TRADE
NSW1,"2015/02/25 05:00:00",6471.21,30.58,TRADE
NSW1,"2015/02/25 05:30:00",7006.9,42.55,TRADE
NSW1,"2015/02/25 06:00:00",7529.64,41.84,TRADE
NSW1,"2015/02/25 06:30:00",7985.93,40.71,TRADE
NSW1,"2015/02/25 07:00:00",8277.5,46.11,TRADE
NSW1,"2015/02/25 07:30:00",8361.94,36.44,TRADE
NSW1,"2015/02/25 08:00:00",8521.3,35.27,TRADE
NSW1,"2015/02/25 08:30:00",8680.6,35.38,TRADE
NSW1,"2015/02/25 09:00:00",8742.9,35.05,TRADE
NSW1,"2015/02/25 09:30:00",8840.49,36.32,TRADE
NSW1,"2015/02/25 10:00:00",8860.25,40.32,TRADE
NSW1,"2015/02/25 10:30:00",8826.25,38.46,TRADE
NSW1,"2015/02/25 11:00:00",8866.85,36.78,TRADE
NSW1,"2015/02/25 11:30:00",8820,37.23,TRADE
NSW1,"2015/02/25 12:00:00",8787.57,37.42,TRADE
NSW1,"2015/02/25 12:30:00",8766.07,38.85,TRADE
NSW1,"2015/02/25 13:00:00",8759.83,38.94,TRADE
NSW1,"2015/02/25 13:30:00",8762.93,40.96,TRADE
NSW1,"2015/02/25 14:00:00",8757.32,40.84,TRADE
NSW1,"2015/02/25 14:30:00",8785.71,40.79,TRADE
NSW1,"2015/02/25 15:00:00",8819.6,39.19,TRADE
NSW1,"2015/02/25 15:30:00",8821.42,39.84,TRADE
NSW1,"2015/02/25 16:00:00",8916.7,41.86,TRADE
NSW1,"2015/02/25 16:30:00",8883.53,41.08,TRADE
NSW1,"2015/02/25 17:00:00",8895.38,43.37,TRADE
NSW1,"2015/02/25 17:30:00",8676,31.96,TRADE
NSW1,"2015/02/25 18:00:00",8606.34,34.72,TRADE
NSW1,"2015/02/25 18:30:00",8439.74,34.83,TRADE
NSW1,"2015/02/25 19:00:00",8410.15,34.95,TRADE
NSW1,"2015/02/25 19:30:00",8353.85,34.54,TRADE
NSW1,"2015/02/25 20:00:00",8173.78,33.4,TRADE
NSW1,"2015/02/25 20:30:00",7960.49,33.53,TRADE
NSW1,"2015/02/25 21:00:00",7758.03,32.67,TRADE
NSW1,"2015/02/25 21:30:00",7663.47,30.18,TRADE
NSW1,"2015/02/25 22:00:00",7442.84,27.99,TRADE
NSW1,"2015/02/25 22:30:00",7474.87,30.37,TRADE
NSW1,"2015/02/25 23:00:00",7367.61,33.19,TRADE
NSW1,"2015/02/25 23:30:00",7161.99,31.94,TRADE
NSW1,"2015/02/26 00:00:00",7039.75,30.94,TRADE
NSW1,"2015/02/26 00:30:00",6879,31.42,TRADE
NSW1,"2015/02/26 01:00:00",6674.98,31.75,TRADE
NSW1,"2015/02/26 01:30:00",6318.92,28.49,TRADE
NSW1,"2015/02/26 02:00:00",6140.93,27.95,TRADE
NSW1,"2015/02/26 02:30:00",5954.66,27.99,TRADE
NSW1,"2015/02/26 03:00:00",5943.75,28.02,TRADE
NSW1,"2015/02/26 03:30:00",5943.78,28.01,TRADE
NSW1,"2015/02/26 04:00:00",6012.63,29.83,TRADE
NSW1,"2015/02/26 04:30:00",6258.67,30.56,TRADE
NSW1,"2015/02/26 05:00:00",6533.8,32.93,TRADE
NSW1,"2015/02/26 05:30:00",7108.85,41.95,TRADE
NSW1,"2015/02/26 06:00:00",7561.52,39.12,TRADE
NSW1,"2015/02/26 06:30:00",7998.56,42.84,TRADE
NSW1,"2015/02/26 07:00:00",8331.61,56.04,TRADE
NSW1,"2015/02/26 07:30:00",8424.83,42.47,TRADE
NSW1,"2015/02/26 08:00:00",8490.38,48.35,TRADE
NSW1,"2015/02/26 08:30:00",8650.17,48.64,TRADE
NSW1,"2015/02/26 09:00:00",8695.11,46.8,TRADE
NSW1,"2015/02/26 09:30:00",8772.54,42.83,TRADE
NSW1,"2015/02/26 10:00:00",8832.46,41.2,TRADE
NSW1,"2015/02/26 10:30:00",8874.51,41.53,TRADE
NSW1,"2015/02/26 11:00:00",8902.4,41.5,TRADE
NSW1,"2015/02/26 11:30:00",8874.12,41.84,TRADE
NSW1,"2015/02/26 12:00:00",8872.29,43.94,TRADE
NSW1,"2015/02/26 12:30:00",8886.15,45.46,TRADE
NSW1,"2015/02/26 13:00:00",8925.27,45.93,TRADE
NSW1,"2015/02/26 13:30:00",9076.21,47.44,TRADE
NSW1,"2015/02/26 14:00:00",9068.08,44.39,TRADE
NSW1,"2015/02/26 14:30:00",9109.69,44.54,TRADE
NSW1,"2015/02/26 15:00:00",9228.04,48.64,TRADE
NSW1,"2015/02/26 15:30:00",9277.9,46.44,TRADE
NSW1,"2015/02/26 16:00:00",9259.62,43.25,TRADE
NSW1,"2015/02/26 16:30:00",9311.82,45.31,TRADE
NSW1,"2015/02/26 17:00:00",9300.2,45.42,TRADE
NSW1,"2015/02/26 17:30:00",9144.08,48.02,TRADE
NSW1,"2015/02/26 18:00:00",8996.37,46.6,TRADE
NSW1,"2015/02/26 18:30:00",8866.85,44.01,TRADE
NSW1,"2015/02/26 19:00:00",8829.72,45.94,TRADE
NSW1,"2015/02/26 19:30:00",8815.29,49.01,TRADE
NSW1,"2015/02/26 20:00:00",8618.97,43.27,TRADE
NSW1,"2015/02/26 20:30:00",8404.91,40.88,TRADE
NSW1,"2015/02/26 21:00:00",8118.81,36.71,TRADE
NSW1,"2015/02/26 21:30:00",8013.31,34.43,TRADE
NSW1,"2015/02/26 22:00:00",7792.74,31.59,TRADE
NSW1,"2015/02/26 22:30:00",7776.1,33.27,TRADE
NSW1,"2015/02/26 23:00:00",7609.78,29.78,TRADE
NSW1,"2015/02/26 23:30:00",7385.7,34.96,TRADE
NSW1,"2015/02/27 00:00:00",7280.33,34.23,TRADE
NSW1,"2015/02/27 00:30:00",7068.64,29.87,TRADE
NSW1,"2015/02/27 01:00:00",6841.92,29.18,TRADE
NSW1,"2015/02/27 01:30:00",6533.8,27.99,TRADE
NSW1,"2015/02/27 02:00:00",6263.54,27.55,TRADE
NSW1,"2015/02/27 02:30:00",6112.35,27.97,TRADE
NSW1,"2015/02/27 03:00:00",6065.24,27.99,TRADE
NSW1,"2015/02/27 03:30:00",6124.17,28.04,TRADE
NSW1,"2015/02/27 04:00:00",6192.39,28.09,TRADE
NSW1,"2015/02/27 04:30:00",6444.02,31.94,TRADE
NSW1,"2015/02/27 05:00:00",6692.54,33.79,TRADE
NSW1,"2015/02/27 05:30:00",7246.22,40.33,TRADE
NSW1,"2015/02/27 06:00:00",7779.82,36.13,TRADE
NSW1,"2015/02/27 06:30:00",8207.53,39.56,TRADE
NSW1,"2015/02/27 07:00:00",8522.39,42.48,TRADE
NSW1,"2015/02/27 07:30:00",8670.34,39.04,TRADE
NSW1,"2015/02/27 08:00:00",8784.7,42.94,TRADE
NSW1,"2015/02/27 08:30:00",8950.8,35.23,TRADE
NSW1,"2015/02/27 09:00:00",8998.04,34.97,TRADE
NSW1,"2015/02/27 09:30:00",9096.93,36.15,TRADE
NSW1,"2015/02/27 10:00:00",9209.43,37.32,TRADE
NSW1,"2015/02/27 10:30:00",9203.48,37.11,TRADE
NSW1,"2015/02/27 11:00:00",9226.97,38.47,TRADE
NSW1,"2015/02/27 11:30:00",9287.08,40.85,TRADE
NSW1,"2015/02/27 12:00:00",9299.41,40.6,TRADE
NSW1,"2015/02/27 12:30:00",9317.8,40.66,TRADE
NSW1,"2015/02/27 13:00:00",9344.32,41.61,TRADE
NSW1,"2015/02/27 13:30:00",9393.79,43.37,TRADE
NSW1,"2015/02/27 14:00:00",9406.93,44.75,TRADE
NSW1,"2015/02/27 14:30:00",9398.89,47.83,TRADE
NSW1,"2015/02/27 15:00:00",9458.97,48.38,TRADE
NSW1,"2015/02/27 15:30:00",9561.42,48.88,TRADE
NSW1,"2015/02/27 16:00:00",9622.95,49,TRADE
NSW1,"2015/02/27 16:30:00",9601.01,45.45,TRADE
NSW1,"2015/02/27 17:00:00",9529.52,45.55,TRADE
NSW1,"2015/02/27 17:30:00",9251.13,36.7,TRADE
NSW1,"2015/02/27 18:00:00",9064.21,34.92,TRADE
NSW1,"2015/02/27 18:30:00",8870.93,34.93,TRADE
NSW1,"2015/02/27 19:00:00",8861.14,40.17,TRADE
NSW1,"2015/02/27 19:30:00",8935.19,40.53,TRADE
NSW1,"2015/02/27 20:00:00",8741.38,35.46,TRADE
NSW1,"2015/02/27 20:30:00",8538.31,34.92,TRADE
NSW1,"2015/02/27 21:00:00",8310.16,34.5,TRADE
NSW1,"2015/02/27 21:30:00",8275.14,34.25,TRADE
NSW1,"2015/02/27 22:00:00",8039.96,31.04,TRADE
NSW1,"2015/02/27 22:30:00",8002.53,33.74,TRADE
NSW1,"2015/02/27 23:00:00",7840.53,32.86,TRADE
NSW1,"2015/02/27 23:30:00",7607,33.66,TRADE
NSW1,"2015/02/28 00:00:00",7425.88,33.08,TRADE
NSW1,"2015/02/28 00:30:00",7175.46,31.94,TRADE
NSW1,"2015/02/28 01:00:00",6910.06,28.73,TRADE
NSW1,"2015/02/28 01:30:00",6617.41,27.61,TRADE
NSW1,"2015/02/28 02:00:00",6379.7,24.01,TRADE
NSW1,"2015/02/28 02:30:00",6167.32,19.02,TRADE
NSW1,"2015/02/28 03:00:00",6095.47,19.6,TRADE
NSW1,"2015/02/28 03:30:00",6079.62,24.56,TRADE
NSW1,"2015/02/28 04:00:00",6084.72,19.49,TRADE
NSW1,"2015/02/28 04:30:00",6119.16,22.94,TRADE
NSW1,"2015/02/28 05:00:00",6229.32,27.53,TRADE
NSW1,"2015/02/28 05:30:00",6388.05,27.96,TRADE
NSW1,"2015/02/28 06:00:00",6525.99,19.44,TRADE
NSW1,"2015/02/28 06:30:00",6794.24,23.73,TRADE
NSW1,"2015/02/28 07:00:00",7117.28,27.02,TRADE
NSW1,"2015/02/28 07:30:00",7395.68,28.25,TRADE
NSW1,"2015/02/28 08:00:00",7709.41,30.94,TRADE
NSW1,"2015/02/28 08:30:00",7987.05,34.74,TRADE
NSW1,"2015/02/28 09:00:00",8010.9,30.81,TRADE
NSW1,"2015/02/28 09:30:00",8052.46,28.84,TRADE
NSW1,"2015/02/28 10:00:00",8060.05,28.93,TRADE
NSW1,"2015/02/28 10:30:00",8094.31,32.71,TRADE
NSW1,"2015/02/28 11:00:00",8032.36,28.52,TRADE
NSW1,"2015/02/28 11:30:00",8029.14,28.02,TRADE
NSW1,"2015/02/28 12:00:00",8102.93,28,TRADE
NSW1,"2015/02/28 12:30:00",8158.69,27.99,TRADE
NSW1,"2015/02/28 13:00:00",8219.75,28.11,TRADE
NSW1,"2015/02/28 13:30:00",8274.49,30.85,TRADE
NSW1,"2015/02/28 14:00:00",8417.02,31.75,TRADE
NSW1,"2015/02/28 14:30:00",8455.31,32.77,TRADE
NSW1,"2015/02/28 15:00:00",8671.32,36.81,TRADE
NSW1,"2015/02/28 15:30:00",8742.37,34.96,TRADE
NSW1,"2015/02/28 16:00:00",8911.62,35.21,TRADE
NSW1,"2015/02/28 16:30:00",8950.69,35.91,TRADE
NSW1,"2015/02/28 17:00:00",9021.82,44.43,TRADE
NSW1,"2015/02/28 17:30:00",9015.14,35.46,TRADE
NSW1,"2015/02/28 18:00:00",8911.36,36.73,TRADE
NSW1,"2015/02/28 18:30:00",8722.19,31.91,TRADE
NSW1,"2015/02/28 19:00:00",8741.52,35.32,TRADE
NSW1,"2015/02/28 19:30:00",8735.11,34.76,TRADE
NSW1,"2015/02/28 20:00:00",8571.62,33.85,TRADE
NSW1,"2015/02/28 20:30:00",8319.41,31.98,TRADE
NSW1,"2015/02/28 21:00:00",8099.29,30.02,TRADE
NSW1,"2015/02/28 21:30:00",8000.68,28.13,TRADE
NSW1,"2015/02/28 22:00:00",7801.86,27.98,TRADE
NSW1,"2015/02/28 22:30:00",7680.29,28.36,TRADE
NSW1,"2015/02/28 23:00:00",7449.35,27.98,TRADE
NSW1,"2015/02/28 23:30:00",7232.54,28.03,TRADE
NSW1,"2015/03/01 00:00:00",7110.12,27.45,TRADE
